"Species","Patrol","SpeciesAnal","Site","TwigCodeNoPatrol","SaplingCodeNoPatrol","SaplingCodeUnique","TwigCodeUnique","TwigArea_sum_AC","TwigArea_sum_BD","TwigHerbivory_sum_AC","TwigHerbivory_sum_BD","TwigHerbProp_AC","TwigHerbProp_BD","StartEndDiff_AC","StartEndDiff_BD","PatrolGroup","TwigHerbProp_combined"
"SP8","C","Argyrodendron_peralatum ","DRO","DRO_Argyrodendron_peralatum _5CN1_Blue","DRO_Argyrodendron_peralatum _5CN1","DRO_Argyrodendron_peralatum _5CN1_C","DRO_Argyrodendron_peralatum _5CN1_Blue_C",898.36554,NA,31.70556,NA,0.035292494,0,NA,NA,"AC",0.035292494
"SP7","B","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_5CN1_Red","KAK_Gymnacranthera_paniculata_5CN1","KAK_Gymnacranthera_paniculata_5CN1_B","KAK_Gymnacranthera_paniculata_5CN1_Red_B",NA,766.75725,NA,85.47212,0,0.111472203,NA,0.07643812,"DB",0.111472203
"SP1","C","Pometia_pinnata","KAK","KAK_Pometia_pinnata_3CN1_White","KAK_Pometia_pinnata_3CN1","KAK_Pometia_pinnata_3CN1_C","KAK_Pometia_pinnata_3CN1_White_C",977.92731,NA,34.51848,NA,0.035297593,0,NA,NA,"AC",0.035297593
"SP7","D","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_5CN1_Red","KAK_Gymnacranthera_paniculata_5CN1","KAK_Gymnacranthera_paniculata_5CN1_D","KAK_Gymnacranthera_paniculata_5CN1_Red_D",NA,337.872,NA,6.652,0,0.019687929,NA,-0.021416603,"DB",0.019687929
"SP8","A","Ficus_erythrosperma","KAK","KAK_Ficus_erythrosperma_1CN1_Blue","KAK_Ficus_erythrosperma_1CN1","KAK_Ficus_erythrosperma_1CN1_A","KAK_Ficus_erythrosperma_1CN1_Blue_A",338.30282,NA,11.95405,NA,0.035335354,0,NA,NA,"AC",0.035335354
"SP7","B","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_5CN1_White","KAK_Gymnacranthera_paniculata_5CN1","KAK_Gymnacranthera_paniculata_5CN1_B","KAK_Gymnacranthera_paniculata_5CN1_White_B",NA,601.01419,NA,65.27813,0,0.108613292,NA,0.073185399,"DB",0.108613292
"SP1","A","Pometia_pinnata","KAK","KAK_Pometia_pinnata_4CN1_White","KAK_Pometia_pinnata_4CN1","KAK_Pometia_pinnata_4CN1_A","KAK_Pometia_pinnata_4CN1_White_A",270.01749,NA,9.54505,NA,0.035349747,0,NA,NA,"AC",0.035349747
"SP7","D","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_5CN1_White","KAK_Gymnacranthera_paniculata_5CN1","KAK_Gymnacranthera_paniculata_5CN1_D","KAK_Gymnacranthera_paniculata_5CN1_White_D",NA,316.174,NA,7.883,0,0.024932474,NA,-0.012800934,"DB",0.024932474
"SP4","C","Haplostichanthus_ramiflorus","DRO","DRO_Haplostichanthus_ramiflorus_2CN1_Red","DRO_Haplostichanthus_ramiflorus_2CN1","DRO_Haplostichanthus_ramiflorus_2CN1_C","DRO_Haplostichanthus_ramiflorus_2CN1_Red_C",672.18314,NA,23.78035,NA,0.035377784,0,NA,NA,"AC",0.035377784
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN1_Blue","KAK_Pimelodendron_amboinicum_1CN1","KAK_Pimelodendron_amboinicum_1CN1_B","KAK_Pimelodendron_amboinicum_1CN1_Blue_B",NA,1735.36236,NA,31.26983,0,0.018019193,NA,-0.022247582,"DB",0.018019193
"SP7","A","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_1CN1_White","KAK_Gymnacranthera_paniculata_1CN1","KAK_Gymnacranthera_paniculata_1CN1_A","KAK_Gymnacranthera_paniculata_1CN1_White_A",513.16274,NA,18.16382,NA,0.035395828,0,NA,NA,"AC",0.035395828
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN1_Blue","KAK_Pimelodendron_amboinicum_1CN1","KAK_Pimelodendron_amboinicum_1CN1_D","KAK_Pimelodendron_amboinicum_1CN1_Blue_D",NA,672.168,NA,4.40402,0,0.006551963,NA,-0.034416027,"DB",0.006551963
"SP7","C","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_3CN1_Red","KAK_Gymnacranthera_paniculata_3CN1","KAK_Gymnacranthera_paniculata_3CN1_C","KAK_Gymnacranthera_paniculata_3CN1_Red_C",455.88385,NA,16.14707,NA,0.035419263,0,NA,NA,"AC",0.035419263
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN1_Red","KAK_Pimelodendron_amboinicum_1CN1","KAK_Pimelodendron_amboinicum_1CN1_B","KAK_Pimelodendron_amboinicum_1CN1_Red_B",NA,1273.16424,NA,37.66604,0,0.029584588,NA,-0.000824063,"DB",0.029584588
"SP7","A","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_5CN1_White","KAK_Gymnacranthera_paniculata_5CN1","KAK_Gymnacranthera_paniculata_5CN1_A","KAK_Gymnacranthera_paniculata_5CN1_White_A",664.79115,NA,23.55215,NA,0.035427893,0,NA,NA,"AC",0.035427893
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN1_Red","KAK_Pimelodendron_amboinicum_1CN1","KAK_Pimelodendron_amboinicum_1CN1_D","KAK_Pimelodendron_amboinicum_1CN1_Red_D",NA,715.793,NA,3.06221,0,0.004278066,NA,-0.03019043,"DB",0.004278066
"SP2","A","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN1_Blue","KAK_Pimelodendron_amboinicum_2CN1","KAK_Pimelodendron_amboinicum_2CN1_A","KAK_Pimelodendron_amboinicum_2CN1_Blue_A",958.36747,NA,33.99967,NA,0.035476653,0,NA,NA,"AC",0.035476653
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN1_White","KAK_Pimelodendron_amboinicum_1CN1","KAK_Pimelodendron_amboinicum_1CN1_B","KAK_Pimelodendron_amboinicum_1CN1_White_B",NA,1217.96296,NA,33.71811,0,0.027684019,NA,0.002370618,"DB",0.027684019
"SP5","A","Chrysophyllum_roxburghii","KAK","KAK_Chrysophyllum_roxburghii_2CN1_White","KAK_Chrysophyllum_roxburghii_2CN1","KAK_Chrysophyllum_roxburghii_2CN1_A","KAK_Chrysophyllum_roxburghii_2CN1_White_A",614.89317,NA,21.83479,NA,0.035509892,0,NA,NA,"AC",0.035509892
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_1CN1_White","KAK_Pimelodendron_amboinicum_1CN1","KAK_Pimelodendron_amboinicum_1CN1_D","KAK_Pimelodendron_amboinicum_1CN1_White_D",NA,465.725,NA,1.52032,0,0.003264416,NA,-0.03183925,"DB",0.003264416
"SP6","A","Rockinghamia_angustifolia","DRO","DRO_Rockinghamia_angustifolia_4CN1_Blue","DRO_Rockinghamia_angustifolia_4CN1","DRO_Rockinghamia_angustifolia_4CN1_A","DRO_Rockinghamia_angustifolia_4CN1_Blue_A",897.29567,NA,31.92745,NA,0.035581861,0,NA,NA,"AC",0.035581861
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN1_Blue","KAK_Pimelodendron_amboinicum_2CN1","KAK_Pimelodendron_amboinicum_2CN1_B","KAK_Pimelodendron_amboinicum_2CN1_Blue_B",NA,906.19704,NA,38.36457,0,0.042335793,NA,0.00685914,"DB",0.042335793
"SP8","C","Ficus_erythrosperma","KAK","KAK_Ficus_erythrosperma_5CN1_White","KAK_Ficus_erythrosperma_5CN1","KAK_Ficus_erythrosperma_5CN1_C","KAK_Ficus_erythrosperma_5CN1_White_C",321.55644,NA,11.45222,NA,0.035614961,0,NA,NA,"AC",0.035614961
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN1_Blue","KAK_Pimelodendron_amboinicum_2CN1","KAK_Pimelodendron_amboinicum_2CN1_D","KAK_Pimelodendron_amboinicum_2CN1_Blue_D",NA,707.693,NA,12.5385,0,0.017717428,NA,-0.016788641,"DB",0.017717428
"SP8","C","Argyrodendron_peralatum ","DRO","DRO_Argyrodendron_peralatum _1CN1_White","DRO_Argyrodendron_peralatum _1CN1","DRO_Argyrodendron_peralatum _1CN1_C","DRO_Argyrodendron_peralatum _1CN1_White_C",778.88978,NA,27.77614,NA,0.035661195,0,NA,NA,"AC",0.035661195
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN1_Red","KAK_Pimelodendron_amboinicum_2CN1","KAK_Pimelodendron_amboinicum_2CN1_B","KAK_Pimelodendron_amboinicum_2CN1_Red_B",NA,1104.3238,NA,65.50135,0,0.059313536,NA,0.019344758,"DB",0.059313536
"SP8","A","Argyrodendron_peralatum ","DRO","DRO_Argyrodendron_peralatum _5CN1_Red","DRO_Argyrodendron_peralatum _5CN1","DRO_Argyrodendron_peralatum _5CN1_A","DRO_Argyrodendron_peralatum _5CN1_Red_A",897.7528,NA,32.05162,NA,0.035702055,0,NA,NA,"AC",0.035702055
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN1_Red","KAK_Pimelodendron_amboinicum_2CN1","KAK_Pimelodendron_amboinicum_2CN1_D","KAK_Pimelodendron_amboinicum_2CN1_Red_D",NA,770.549,NA,6.30986,0,0.008188785,NA,-0.034388382,"DB",0.008188785
"SP4","C","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_4CN1_White","EUC_Eucalyptus_tereticornis_4CN1","EUC_Eucalyptus_tereticornis_4CN1_C","EUC_Eucalyptus_tereticornis_4CN1_White_C",228.08456,NA,8.14821,NA,0.035724514,0,NA,NA,"AC",0.035724514
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN1_White","KAK_Pimelodendron_amboinicum_2CN1","KAK_Pimelodendron_amboinicum_2CN1_B","KAK_Pimelodendron_amboinicum_2CN1_White_B",NA,845.98164,NA,27.84966,0,0.032919934,NA,0.006875349,"DB",0.032919934
"SP4","C","Eucalyptus_tereticornis","EUC","EUC_Eucalyptus_tereticornis_3CN1_Blue","EUC_Eucalyptus_tereticornis_3CN1","EUC_Eucalyptus_tereticornis_3CN1_C","EUC_Eucalyptus_tereticornis_3CN1_Blue_C",272.82724,NA,9.7588,NA,0.035769156,0,NA,NA,"AC",0.035769156
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_2CN1_White","KAK_Pimelodendron_amboinicum_2CN1","KAK_Pimelodendron_amboinicum_2CN1_D","KAK_Pimelodendron_amboinicum_2CN1_White_D",NA,487.887,NA,14.40796,0,0.029531346,NA,0.001345424,"DB",0.029531346
"SP2","C","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN1_White","KAK_Pimelodendron_amboinicum_4CN1","KAK_Pimelodendron_amboinicum_4CN1_C","KAK_Pimelodendron_amboinicum_4CN1_White_C",1158.98502,NA,41.50424,NA,0.035810851,0,NA,NA,"AC",0.035810851
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN1_Blue","KAK_Pimelodendron_amboinicum_3CN1","KAK_Pimelodendron_amboinicum_3CN1_B","KAK_Pimelodendron_amboinicum_3CN1_Blue_B",NA,786.5975,NA,18.38333,0,0.023370695,NA,-0.012688977,"DB",0.023370695
"SP7","A","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_3CN1_Red","KAK_Gymnacranthera_paniculata_3CN1","KAK_Gymnacranthera_paniculata_3CN1_A","KAK_Gymnacranthera_paniculata_3CN1_Red_A",378.51659,NA,13.55694,NA,0.035815973,0,NA,NA,"AC",0.035815973
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN1_Blue","KAK_Pimelodendron_amboinicum_3CN1","KAK_Pimelodendron_amboinicum_3CN1_D","KAK_Pimelodendron_amboinicum_3CN1_Blue_D",NA,671.098,NA,4.38251,0,0.006530358,NA,-0.031030707,"DB",0.006530358
"SP7","C","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_4CN1_Red","KAK_Gymnacranthera_paniculata_4CN1","KAK_Gymnacranthera_paniculata_4CN1_C","KAK_Gymnacranthera_paniculata_4CN1_Red_C",312.93804,NA,11.23417,NA,0.035899023,0,NA,NA,"AC",0.035899023
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN1_Red","KAK_Pimelodendron_amboinicum_3CN1","KAK_Pimelodendron_amboinicum_3CN1_B","KAK_Pimelodendron_amboinicum_3CN1_Red_B",NA,544.26169,NA,13.86933,0,0.025482833,NA,-0.012367627,"DB",0.025482833
"SP5","A","Myristica_globosa","DRO","DRO_Myristica_globosa_1CN1_Blue","DRO_Myristica_globosa_1CN1","DRO_Myristica_globosa_1CN1_A","DRO_Myristica_globosa_1CN1_Blue_A",994.64463,NA,35.73416,NA,0.03592656,0,NA,NA,"AC",0.03592656
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN1_Red","KAK_Pimelodendron_amboinicum_3CN1","KAK_Pimelodendron_amboinicum_3CN1_D","KAK_Pimelodendron_amboinicum_3CN1_Red_D",NA,713.113,NA,3.50766,0,0.0049188,NA,-0.033862423,"DB",0.0049188
"SP8","C","Argyrodendron_peralatum ","DRO","DRO_Argyrodendron_peralatum _1CN1_Blue","DRO_Argyrodendron_peralatum _1CN1","DRO_Argyrodendron_peralatum _1CN1_C","DRO_Argyrodendron_peralatum _1CN1_Blue_C",987.70233,NA,35.60095,NA,0.03604421,0,NA,NA,"AC",0.03604421
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN1_White","KAK_Pimelodendron_amboinicum_3CN1","KAK_Pimelodendron_amboinicum_3CN1_B","KAK_Pimelodendron_amboinicum_3CN1_White_B",NA,549.81465,NA,16.03917,0,0.029171958,NA,-0.004221795,"DB",0.029171958
"SP4","A","Erythrospermum_candidum","KAK","KAK_Erythrospermum_candidum_1CN1_White","KAK_Erythrospermum_candidum_1CN1","KAK_Erythrospermum_candidum_1CN1_A","KAK_Erythrospermum_candidum_1CN1_White_A",1258.2223,NA,45.35748,NA,0.03604886,0,NA,NA,"AC",0.03604886
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN1_White","KAK_Pimelodendron_amboinicum_3CN1","KAK_Pimelodendron_amboinicum_3CN1_D","KAK_Pimelodendron_amboinicum_3CN1_White_D",NA,463.835,NA,27.51572,0,0.059322216,NA,0.020094996,"DB",0.059322216
"SP2","A","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_3CN1_Blue","KAK_Pimelodendron_amboinicum_3CN1","KAK_Pimelodendron_amboinicum_3CN1_A","KAK_Pimelodendron_amboinicum_3CN1_Blue_A",737.79623,NA,26.60469,NA,0.036059672,0,NA,NA,"AC",0.036059672
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN1_Blue","KAK_Pimelodendron_amboinicum_4CN1","KAK_Pimelodendron_amboinicum_4CN1_B","KAK_Pimelodendron_amboinicum_4CN1_Blue_B",NA,1197.86147,NA,39.58679,0,0.033047887,NA,-0.004458804,"DB",0.033047887
"SP6","A","Rockinghamia_angustifolia","DRO","DRO_Rockinghamia_angustifolia_4CN1_Red","DRO_Rockinghamia_angustifolia_4CN1","DRO_Rockinghamia_angustifolia_4CN1_A","DRO_Rockinghamia_angustifolia_4CN1_Red_A",726.5792,NA,26.20952,NA,0.036072489,0,NA,NA,"AC",0.036072489
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN1_Blue","KAK_Pimelodendron_amboinicum_4CN1","KAK_Pimelodendron_amboinicum_4CN1_D","KAK_Pimelodendron_amboinicum_4CN1_Blue_D",NA,1031.942,NA,55.643,0,0.053920666,NA,0.016822477,"DB",0.053920666
"SP5","C","Chrysophyllum_roxburghii","KAK","KAK_Chrysophyllum_roxburghii_1CN1_White","KAK_Chrysophyllum_roxburghii_1CN1","KAK_Chrysophyllum_roxburghii_1CN1_C","KAK_Chrysophyllum_roxburghii_1CN1_White_C",297.83643,NA,10.74372,NA,0.036072552,0,NA,NA,"AC",0.036072552
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN1_Red","KAK_Pimelodendron_amboinicum_4CN1","KAK_Pimelodendron_amboinicum_4CN1_B","KAK_Pimelodendron_amboinicum_4CN1_Red_B",NA,868.05244,NA,31.46735,0,0.036250517,NA,-0.007958181,"DB",0.036250517
"SP8","A","Argyrodendron_peralatum ","DRO","DRO_Argyrodendron_peralatum _2CN1_Red","DRO_Argyrodendron_peralatum _2CN1","DRO_Argyrodendron_peralatum _2CN1_A","DRO_Argyrodendron_peralatum _2CN1_Red_A",933.17643,NA,33.66815,NA,0.036079083,0,NA,NA,"AC",0.036079083
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN1_Red","KAK_Pimelodendron_amboinicum_4CN1","KAK_Pimelodendron_amboinicum_4CN1_D","KAK_Pimelodendron_amboinicum_4CN1_Red_D",NA,1183.603,NA,10.961,0,0.009260707,NA,-0.033101958,"DB",0.009260707
"SP7","C","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_2CN1_Blue","KAK_Gymnacranthera_paniculata_2CN1","KAK_Gymnacranthera_paniculata_2CN1_C","KAK_Gymnacranthera_paniculata_2CN1_Blue_C",333.76175,NA,12.05472,NA,0.03611774,0,NA,NA,"AC",0.03611774
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN1_White","KAK_Pimelodendron_amboinicum_4CN1","KAK_Pimelodendron_amboinicum_4CN1_B","KAK_Pimelodendron_amboinicum_4CN1_White_B",NA,1367.78289,NA,35.84324,0,0.026205358,NA,-0.011566855,"DB",0.026205358
"SP1","A","Pometia_pinnata","KAK","KAK_Pometia_pinnata_5CN1_Blue","KAK_Pometia_pinnata_5CN1","KAK_Pometia_pinnata_5CN1_A","KAK_Pometia_pinnata_5CN1_Blue_A",351.25602,NA,12.69242,NA,0.036134384,0,NA,NA,"AC",0.036134384
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_4CN1_White","KAK_Pimelodendron_amboinicum_4CN1","KAK_Pimelodendron_amboinicum_4CN1_D","KAK_Pimelodendron_amboinicum_4CN1_White_D",NA,1194.933,NA,64.28,0,0.053793811,NA,0.01798296,"DB",0.053793811
"SP5","A","Myristica_globosa","DRO","DRO_Myristica_globosa_5CN1_Blue","DRO_Myristica_globosa_5CN1","DRO_Myristica_globosa_5CN1_A","DRO_Myristica_globosa_5CN1_Blue_A",967.36757,NA,34.95582,NA,0.036134993,0,NA,NA,"AC",0.036134993
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN1_Blue","KAK_Pimelodendron_amboinicum_5CN1","KAK_Pimelodendron_amboinicum_5CN1_B","KAK_Pimelodendron_amboinicum_5CN1_Blue_B",NA,843.14975,NA,64.24329,0,0.076194401,NA,0.041796322,"DB",0.076194401
"SP8","C","Ficus_erythrosperma","KAK","KAK_Ficus_erythrosperma_1CN1_Red","KAK_Ficus_erythrosperma_1CN1","KAK_Ficus_erythrosperma_1CN1_C","KAK_Ficus_erythrosperma_1CN1_Red_C",264.62118,NA,9.5624,NA,0.036136185,0,NA,NA,"AC",0.036136185
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN1_Blue","KAK_Pimelodendron_amboinicum_5CN1","KAK_Pimelodendron_amboinicum_5CN1_D","KAK_Pimelodendron_amboinicum_5CN1_Blue_D",NA,1108.326,NA,128.663,0,0.116087685,NA,0.078366293,"DB",0.116087685
"SP6","C","Rockinghamia_angustifolia","DRO","DRO_Rockinghamia_angustifolia_3CN1_Red","DRO_Rockinghamia_angustifolia_3CN1","DRO_Rockinghamia_angustifolia_3CN1_C","DRO_Rockinghamia_angustifolia_3CN1_Red_C",792.56484,NA,28.71044,NA,0.036224721,0,NA,NA,"AC",0.036224721
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN1_Red","KAK_Pimelodendron_amboinicum_5CN1","KAK_Pimelodendron_amboinicum_5CN1_B","KAK_Pimelodendron_amboinicum_5CN1_Red_B",NA,1369.14114,NA,76.36588,0,0.055776485,NA,0.01791364,"DB",0.055776485
"SP5","C","Chrysophyllum_roxburghii","KAK","KAK_Chrysophyllum_roxburghii_5CN1_Blue","KAK_Chrysophyllum_roxburghii_5CN1","KAK_Chrysophyllum_roxburghii_5CN1_C","KAK_Chrysophyllum_roxburghii_5CN1_Blue_C",231.47761,NA,8.40818,NA,0.036323945,0,NA,NA,"AC",0.036323945
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN1_Red","KAK_Pimelodendron_amboinicum_5CN1","KAK_Pimelodendron_amboinicum_5CN1_D","KAK_Pimelodendron_amboinicum_5CN1_Red_D",NA,648.315,NA,0.93,0,0.001434488,NA,-0.04078823,"DB",0.001434488
"SP8","A","Argyrodendron_peralatum ","DRO","DRO_Argyrodendron_peralatum _5CN1_White","DRO_Argyrodendron_peralatum _5CN1","DRO_Argyrodendron_peralatum _5CN1_A","DRO_Argyrodendron_peralatum _5CN1_White_A",797.88625,NA,28.98543,NA,0.036327772,0,NA,NA,"AC",0.036327772
"SP2","B","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN1_White","KAK_Pimelodendron_amboinicum_5CN1","KAK_Pimelodendron_amboinicum_5CN1_B","KAK_Pimelodendron_amboinicum_5CN1_White_B",NA,1106.31713,NA,56.39685,0,0.05097711,NA,0.022881503,"DB",0.05097711
"SP4","C","Haplostichanthus_ramiflorus","DRO","DRO_Haplostichanthus_ramiflorus_1CN1_Red","DRO_Haplostichanthus_ramiflorus_1CN1","DRO_Haplostichanthus_ramiflorus_1CN1_C","DRO_Haplostichanthus_ramiflorus_1CN1_Red_C",573.47738,NA,20.8521,NA,0.036360806,0,NA,NA,"AC",0.036360806
"SP2","D","Pimelodendron_amboinicum","KAK","KAK_Pimelodendron_amboinicum_5CN1_White","KAK_Pimelodendron_amboinicum_5CN1","KAK_Pimelodendron_amboinicum_5CN1_D","KAK_Pimelodendron_amboinicum_5CN1_White_D",NA,749.23,NA,16.857,0,0.022499099,NA,-0.016435949,"DB",0.022499099
"SP8","C","Ficus_erythrosperma","KAK","KAK_Ficus_erythrosperma_1CN1_Blue","KAK_Ficus_erythrosperma_1CN1","KAK_Ficus_erythrosperma_1CN1_C","KAK_Ficus_erythrosperma_1CN1_Blue_C",272.10411,NA,9.89404,NA,0.03636123,0,NA,NA,"AC",0.03636123
"SP1","B","Pometia_pinnata","KAK","KAK_Pometia_pinnata_1CN1_Blue","KAK_Pometia_pinnata_1CN1","KAK_Pometia_pinnata_1CN1_B","KAK_Pometia_pinnata_1CN1_Blue_B",NA,290.76781,NA,20.41329,0,0.07020478,NA,0.030305278,"DB",0.07020478
"SP4","C","Erythrospermum_candidum","KAK","KAK_Erythrospermum_candidum_1CN1_Blue","KAK_Erythrospermum_candidum_1CN1","KAK_Erythrospermum_candidum_1CN1_C","KAK_Erythrospermum_candidum_1CN1_Blue_C",1076.94591,NA,39.1735,NA,0.036374622,0,NA,NA,"AC",0.036374622
"SP1","D","Pometia_pinnata","KAK","KAK_Pometia_pinnata_1CN1_Blue","KAK_Pometia_pinnata_1CN1","KAK_Pometia_pinnata_1CN1_D","KAK_Pometia_pinnata_1CN1_Blue_D",NA,842.291,NA,66.31541,0,0.078732184,NA,0.050080984,"DB",0.078732184
"SP4","A","Erythrospermum_candidum","KAK","KAK_Erythrospermum_candidum_5CN1_White","KAK_Erythrospermum_candidum_5CN1","KAK_Erythrospermum_candidum_5CN1_A","KAK_Erythrospermum_candidum_5CN1_White_A",1052.70597,NA,38.31218,NA,0.036393999,0,NA,NA,"AC",0.036393999
"SP1","B","Pometia_pinnata","KAK","KAK_Pometia_pinnata_1CN1_Red","KAK_Pometia_pinnata_1CN1","KAK_Pometia_pinnata_1CN1_B","KAK_Pometia_pinnata_1CN1_Red_B",NA,288.71381,NA,15.57392,0,0.053942414,NA,0.015879467,"DB",0.053942414
"SP5","A","Myristica_globosa","DRO","DRO_Myristica_globosa_4CN1_Blue","DRO_Myristica_globosa_4CN1","DRO_Myristica_globosa_4CN1_A","DRO_Myristica_globosa_4CN1_Blue_A",908.56215,NA,33.07416,NA,0.036402749,0,NA,NA,"AC",0.036402749
"SP1","D","Pometia_pinnata","KAK","KAK_Pometia_pinnata_1CN1_Red","KAK_Pometia_pinnata_1CN1","KAK_Pometia_pinnata_1CN1_D","KAK_Pometia_pinnata_1CN1_Red_D",NA,966.224,NA,19.0414,0,0.019707024,NA,-0.020926558,"DB",0.019707024
"SP4","A","Haplostichanthus_ramiflorus","DRO","DRO_Haplostichanthus_ramiflorus_3CN1_Red","DRO_Haplostichanthus_ramiflorus_3CN1","DRO_Haplostichanthus_ramiflorus_3CN1_A","DRO_Haplostichanthus_ramiflorus_3CN1_Red_A",102.07853,NA,3.72014,NA,0.036443903,0,NA,NA,"AC",0.036443903
"SP1","B","Pometia_pinnata","KAK","KAK_Pometia_pinnata_1CN1_White","KAK_Pometia_pinnata_1CN1","KAK_Pometia_pinnata_1CN1_B","KAK_Pometia_pinnata_1CN1_White_B",NA,287.60751,NA,17.23849,0,0.059937552,NA,0.025302646,"DB",0.059937552
"SP4","A","Haplostichanthus_ramiflorus","DRO","DRO_Haplostichanthus_ramiflorus_3CN1_Blue","DRO_Haplostichanthus_ramiflorus_3CN1","DRO_Haplostichanthus_ramiflorus_3CN1_A","DRO_Haplostichanthus_ramiflorus_3CN1_Blue_A",100.42565,NA,3.66291,NA,0.036473849,0,NA,NA,"AC",0.036473849
"SP1","D","Pometia_pinnata","KAK","KAK_Pometia_pinnata_1CN1_White","KAK_Pometia_pinnata_1CN1","KAK_Pometia_pinnata_1CN1_D","KAK_Pometia_pinnata_1CN1_White_D",NA,1073.775,NA,12.1434,0,0.011309073,NA,-0.025827297,"DB",0.011309073
"SP4","A","Erythrospermum_candidum","KAK","KAK_Erythrospermum_candidum_1CN1_Blue","KAK_Erythrospermum_candidum_1CN1","KAK_Erythrospermum_candidum_1CN1_A","KAK_Erythrospermum_candidum_1CN1_Blue_A",841.13229,NA,30.68156,NA,0.036476498,0,NA,NA,"AC",0.036476498
"SP1","B","Pometia_pinnata","KAK","KAK_Pometia_pinnata_2CN1_Blue","KAK_Pometia_pinnata_2CN1","KAK_Pometia_pinnata_2CN1_B","KAK_Pometia_pinnata_2CN1_Blue_B",NA,548.16606,NA,24.34215,0,0.044406525,NA,0.014254136,"DB",0.044406525
"SP7","A","Gymnacranthera_paniculata","KAK","KAK_Gymnacranthera_paniculata_3CN1_Blue","KAK_Gymnacranthera_paniculata_3CN1","KAK_Gymnacranthera_paniculata_3CN1_A","KAK_Gymnacranthera_paniculata_3CN1_Blue_A",493.49086,NA,18.0208,NA,0.036516988,0,NA,NA,"AC",0.036516988
