"Species","SpeciesAnal","Site","TwigCodeNoPatrol","BranchCodeNoPatrol","Patrol","TwigCodeUnique","SaplingCodeUnique","TwigArea_sum_BD","TwigArea_sum_AC","TwigHerbivory_sum_BD","TwigHerbivory_sum_AC","TwigHerbProp_BD","TwigHerbProp_AC","StartEndDiff_BD","StartEndDiff_AC","PatrolGroup","TwigHerbProp_combined"
"SP5","Prunus_ssiori","TOM","TOM_Prunus_ssiori_1CN2_White","TOM_Prunus_ssiori_1CN2","B","TOM_Prunus_ssiori_1CN2_White_B","TOM_Prunus_ssiori_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_1CN2_Blue","BUB_Baccaurea_ramiflora_1CN2","B","BUB_Baccaurea_ramiflora_1CN2_Blue_B","BUB_Baccaurea_ramiflora_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_2CN2_Blue","BUB_Baccaurea_ramiflora_2CN2","B","BUB_Baccaurea_ramiflora_2CN2_Blue_B","BUB_Baccaurea_ramiflora_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_3CN2_Blue","BUB_Baccaurea_ramiflora_3CN2","B","BUB_Baccaurea_ramiflora_3CN2_Blue_B","BUB_Baccaurea_ramiflora_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_4CN2_Blue","BUB_Baccaurea_ramiflora_4CN2","B","BUB_Baccaurea_ramiflora_4CN2_Blue_B","BUB_Baccaurea_ramiflora_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_5CN2_Blue","BUB_Baccaurea_ramiflora_5CN2","B","BUB_Baccaurea_ramiflora_5CN2_Blue_B","BUB_Baccaurea_ramiflora_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_1CN2_Red","BUB_Baccaurea_ramiflora_1CN2","B","BUB_Baccaurea_ramiflora_1CN2_Red_B","BUB_Baccaurea_ramiflora_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_2CN2_Red","BUB_Baccaurea_ramiflora_2CN2","B","BUB_Baccaurea_ramiflora_2CN2_Red_B","BUB_Baccaurea_ramiflora_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_3CN2_Red","BUB_Baccaurea_ramiflora_3CN2","B","BUB_Baccaurea_ramiflora_3CN2_Red_B","BUB_Baccaurea_ramiflora_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_4CN2_Red","BUB_Baccaurea_ramiflora_4CN2","B","BUB_Baccaurea_ramiflora_4CN2_Red_B","BUB_Baccaurea_ramiflora_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_5CN2_Red","BUB_Baccaurea_ramiflora_5CN2","B","BUB_Baccaurea_ramiflora_5CN2_Red_B","BUB_Baccaurea_ramiflora_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_1CN2_White","BUB_Baccaurea_ramiflora_1CN2","B","BUB_Baccaurea_ramiflora_1CN2_White_B","BUB_Baccaurea_ramiflora_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_2CN2_White","BUB_Baccaurea_ramiflora_2CN2","B","BUB_Baccaurea_ramiflora_2CN2_White_B","BUB_Baccaurea_ramiflora_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_3CN2_White","BUB_Baccaurea_ramiflora_3CN2","B","BUB_Baccaurea_ramiflora_3CN2_White_B","BUB_Baccaurea_ramiflora_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_4CN2_White","BUB_Baccaurea_ramiflora_4CN2","B","BUB_Baccaurea_ramiflora_4CN2_White_B","BUB_Baccaurea_ramiflora_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","Baccaurea_ramiflora","BUB","BUB_Baccaurea_ramiflora_5CN2_White","BUB_Baccaurea_ramiflora_5CN2","B","BUB_Baccaurea_ramiflora_5CN2_White_B","BUB_Baccaurea_ramiflora_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_1CN2_Blue","BUB_Cleidion_brevipetiolatum_1CN2","B","BUB_Cleidion_brevipetiolatum_1CN2_Blue_B","BUB_Cleidion_brevipetiolatum_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_2CN2_Blue","BUB_Cleidion_brevipetiolatum_2CN2","B","BUB_Cleidion_brevipetiolatum_2CN2_Blue_B","BUB_Cleidion_brevipetiolatum_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_3CN2_Blue","BUB_Cleidion_brevipetiolatum_3CN2","B","BUB_Cleidion_brevipetiolatum_3CN2_Blue_B","BUB_Cleidion_brevipetiolatum_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_4CN2_Blue","BUB_Cleidion_brevipetiolatum_4CN2","B","BUB_Cleidion_brevipetiolatum_4CN2_Blue_B","BUB_Cleidion_brevipetiolatum_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_5CN2_Blue","BUB_Cleidion_brevipetiolatum_5CN2","B","BUB_Cleidion_brevipetiolatum_5CN2_Blue_B","BUB_Cleidion_brevipetiolatum_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_1CN2_Red","BUB_Cleidion_brevipetiolatum_1CN2","B","BUB_Cleidion_brevipetiolatum_1CN2_Red_B","BUB_Cleidion_brevipetiolatum_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_2CN2_Red","BUB_Cleidion_brevipetiolatum_2CN2","B","BUB_Cleidion_brevipetiolatum_2CN2_Red_B","BUB_Cleidion_brevipetiolatum_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_3CN2_Red","BUB_Cleidion_brevipetiolatum_3CN2","B","BUB_Cleidion_brevipetiolatum_3CN2_Red_B","BUB_Cleidion_brevipetiolatum_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_4CN2_Red","BUB_Cleidion_brevipetiolatum_4CN2","B","BUB_Cleidion_brevipetiolatum_4CN2_Red_B","BUB_Cleidion_brevipetiolatum_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_5CN2_Red","BUB_Cleidion_brevipetiolatum_5CN2","B","BUB_Cleidion_brevipetiolatum_5CN2_Red_B","BUB_Cleidion_brevipetiolatum_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_1CN2_White","BUB_Cleidion_brevipetiolatum_1CN2","B","BUB_Cleidion_brevipetiolatum_1CN2_White_B","BUB_Cleidion_brevipetiolatum_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_2CN2_White","BUB_Cleidion_brevipetiolatum_2CN2","B","BUB_Cleidion_brevipetiolatum_2CN2_White_B","BUB_Cleidion_brevipetiolatum_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_3CN2_White","BUB_Cleidion_brevipetiolatum_3CN2","B","BUB_Cleidion_brevipetiolatum_3CN2_White_B","BUB_Cleidion_brevipetiolatum_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_4CN2_White","BUB_Cleidion_brevipetiolatum_4CN2","B","BUB_Cleidion_brevipetiolatum_4CN2_White_B","BUB_Cleidion_brevipetiolatum_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP2","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_5CN2_White","BUB_Cleidion_brevipetiolatum_5CN2","B","BUB_Cleidion_brevipetiolatum_5CN2_White_B","BUB_Cleidion_brevipetiolatum_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_1CN2_Blue","BUB_Diospyros_kaki_1CN2","B","BUB_Diospyros_kaki_1CN2_Blue_B","BUB_Diospyros_kaki_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_2CN2_Blue","BUB_Diospyros_kaki_2CN2","B","BUB_Diospyros_kaki_2CN2_Blue_B","BUB_Diospyros_kaki_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_3CN2_Blue","BUB_Diospyros_kaki_3CN2","B","BUB_Diospyros_kaki_3CN2_Blue_B","BUB_Diospyros_kaki_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_4CN2_Blue","BUB_Diospyros_kaki_4CN2","B","BUB_Diospyros_kaki_4CN2_Blue_B","BUB_Diospyros_kaki_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_5CN2_Blue","BUB_Diospyros_kaki_5CN2","B","BUB_Diospyros_kaki_5CN2_Blue_B","BUB_Diospyros_kaki_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_1CN2_Red","BUB_Diospyros_kaki_1CN2","B","BUB_Diospyros_kaki_1CN2_Red_B","BUB_Diospyros_kaki_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_2CN2_Red","BUB_Diospyros_kaki_2CN2","B","BUB_Diospyros_kaki_2CN2_Red_B","BUB_Diospyros_kaki_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_3CN2_Red","BUB_Diospyros_kaki_3CN2","B","BUB_Diospyros_kaki_3CN2_Red_B","BUB_Diospyros_kaki_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_4CN2_Red","BUB_Diospyros_kaki_4CN2","B","BUB_Diospyros_kaki_4CN2_Red_B","BUB_Diospyros_kaki_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_5CN2_Red","BUB_Diospyros_kaki_5CN2","B","BUB_Diospyros_kaki_5CN2_Red_B","BUB_Diospyros_kaki_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_1CN2_White","BUB_Diospyros_kaki_1CN2","B","BUB_Diospyros_kaki_1CN2_White_B","BUB_Diospyros_kaki_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_2CN2_White","BUB_Diospyros_kaki_2CN2","B","BUB_Diospyros_kaki_2CN2_White_B","BUB_Diospyros_kaki_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_3CN2_White","BUB_Diospyros_kaki_3CN2","B","BUB_Diospyros_kaki_3CN2_White_B","BUB_Diospyros_kaki_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_4CN2_White","BUB_Diospyros_kaki_4CN2","B","BUB_Diospyros_kaki_4CN2_White_B","BUB_Diospyros_kaki_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","Diospyros_kaki","BUB","BUB_Diospyros_kaki_5CN2_White","BUB_Diospyros_kaki_5CN2","B","BUB_Diospyros_kaki_5CN2_White_B","BUB_Diospyros_kaki_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_1CN2_Blue","BUB_Garcinia_cowa_1CN2","B","BUB_Garcinia_cowa_1CN2_Blue_B","BUB_Garcinia_cowa_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_2CN2_Blue","BUB_Garcinia_cowa_2CN2","B","BUB_Garcinia_cowa_2CN2_Blue_B","BUB_Garcinia_cowa_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_3CN2_Blue","BUB_Garcinia_cowa_3CN2","B","BUB_Garcinia_cowa_3CN2_Blue_B","BUB_Garcinia_cowa_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_4CN2_Blue","BUB_Garcinia_cowa_4CN2","B","BUB_Garcinia_cowa_4CN2_Blue_B","BUB_Garcinia_cowa_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_5CN2_Blue","BUB_Garcinia_cowa_5CN2","B","BUB_Garcinia_cowa_5CN2_Blue_B","BUB_Garcinia_cowa_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_1CN2_Red","BUB_Garcinia_cowa_1CN2","B","BUB_Garcinia_cowa_1CN2_Red_B","BUB_Garcinia_cowa_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_2CN2_Red","BUB_Garcinia_cowa_2CN2","B","BUB_Garcinia_cowa_2CN2_Red_B","BUB_Garcinia_cowa_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_3CN2_Red","BUB_Garcinia_cowa_3CN2","B","BUB_Garcinia_cowa_3CN2_Red_B","BUB_Garcinia_cowa_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_4CN2_Red","BUB_Garcinia_cowa_4CN2","B","BUB_Garcinia_cowa_4CN2_Red_B","BUB_Garcinia_cowa_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_5CN2_Red","BUB_Garcinia_cowa_5CN2","B","BUB_Garcinia_cowa_5CN2_Red_B","BUB_Garcinia_cowa_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_1CN2_White","BUB_Garcinia_cowa_1CN2","B","BUB_Garcinia_cowa_1CN2_White_B","BUB_Garcinia_cowa_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_2CN2_White","BUB_Garcinia_cowa_2CN2","B","BUB_Garcinia_cowa_2CN2_White_B","BUB_Garcinia_cowa_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_3CN2_White","BUB_Garcinia_cowa_3CN2","B","BUB_Garcinia_cowa_3CN2_White_B","BUB_Garcinia_cowa_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_4CN2_White","BUB_Garcinia_cowa_4CN2","B","BUB_Garcinia_cowa_4CN2_White_B","BUB_Garcinia_cowa_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","Garcinia_cowa","BUB","BUB_Garcinia_cowa_5CN2_White","BUB_Garcinia_cowa_5CN2","B","BUB_Garcinia_cowa_5CN2_White_B","BUB_Garcinia_cowa_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_1CN2_Blue","BUB_Orophea_laui_1CN2","B","BUB_Orophea_laui_1CN2_Blue_B","BUB_Orophea_laui_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_2CN2_Blue","BUB_Orophea_laui_2CN2","B","BUB_Orophea_laui_2CN2_Blue_B","BUB_Orophea_laui_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_3CN2_Blue","BUB_Orophea_laui_3CN2","B","BUB_Orophea_laui_3CN2_Blue_B","BUB_Orophea_laui_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_4CN2_Blue","BUB_Orophea_laui_4CN2","B","BUB_Orophea_laui_4CN2_Blue_B","BUB_Orophea_laui_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_5CN2_Blue","BUB_Orophea_laui_5CN2","B","BUB_Orophea_laui_5CN2_Blue_B","BUB_Orophea_laui_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_1CN2_Red","BUB_Orophea_laui_1CN2","B","BUB_Orophea_laui_1CN2_Red_B","BUB_Orophea_laui_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_2CN2_Red","BUB_Orophea_laui_2CN2","B","BUB_Orophea_laui_2CN2_Red_B","BUB_Orophea_laui_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_3CN2_Red","BUB_Orophea_laui_3CN2","B","BUB_Orophea_laui_3CN2_Red_B","BUB_Orophea_laui_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_4CN2_Red","BUB_Orophea_laui_4CN2","B","BUB_Orophea_laui_4CN2_Red_B","BUB_Orophea_laui_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_5CN2_Red","BUB_Orophea_laui_5CN2","B","BUB_Orophea_laui_5CN2_Red_B","BUB_Orophea_laui_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_1CN2_White","BUB_Orophea_laui_1CN2","B","BUB_Orophea_laui_1CN2_White_B","BUB_Orophea_laui_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_2CN2_White","BUB_Orophea_laui_2CN2","B","BUB_Orophea_laui_2CN2_White_B","BUB_Orophea_laui_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_3CN2_White","BUB_Orophea_laui_3CN2","B","BUB_Orophea_laui_3CN2_White_B","BUB_Orophea_laui_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_4CN2_White","BUB_Orophea_laui_4CN2","B","BUB_Orophea_laui_4CN2_White_B","BUB_Orophea_laui_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","Orophea_laui","BUB","BUB_Orophea_laui_5CN2_White","BUB_Orophea_laui_5CN2","B","BUB_Orophea_laui_5CN2_White_B","BUB_Orophea_laui_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_1CN2_Blue","BUB_Pittosporopsis_kerrii_1CN2","B","BUB_Pittosporopsis_kerrii_1CN2_Blue_B","BUB_Pittosporopsis_kerrii_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_2CN2_Blue","BUB_Pittosporopsis_kerrii_2CN2","B","BUB_Pittosporopsis_kerrii_2CN2_Blue_B","BUB_Pittosporopsis_kerrii_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_3CN2_Blue","BUB_Pittosporopsis_kerrii_3CN2","B","BUB_Pittosporopsis_kerrii_3CN2_Blue_B","BUB_Pittosporopsis_kerrii_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_4CN2_Blue","BUB_Pittosporopsis_kerrii_4CN2","B","BUB_Pittosporopsis_kerrii_4CN2_Blue_B","BUB_Pittosporopsis_kerrii_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_5CN2_Blue","BUB_Pittosporopsis_kerrii_5CN2","B","BUB_Pittosporopsis_kerrii_5CN2_Blue_B","BUB_Pittosporopsis_kerrii_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_1CN2_Red","BUB_Pittosporopsis_kerrii_1CN2","B","BUB_Pittosporopsis_kerrii_1CN2_Red_B","BUB_Pittosporopsis_kerrii_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_2CN2_Red","BUB_Pittosporopsis_kerrii_2CN2","B","BUB_Pittosporopsis_kerrii_2CN2_Red_B","BUB_Pittosporopsis_kerrii_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_3CN2_Red","BUB_Pittosporopsis_kerrii_3CN2","B","BUB_Pittosporopsis_kerrii_3CN2_Red_B","BUB_Pittosporopsis_kerrii_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_4CN2_Red","BUB_Pittosporopsis_kerrii_4CN2","B","BUB_Pittosporopsis_kerrii_4CN2_Red_B","BUB_Pittosporopsis_kerrii_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_5CN2_Red","BUB_Pittosporopsis_kerrii_5CN2","B","BUB_Pittosporopsis_kerrii_5CN2_Red_B","BUB_Pittosporopsis_kerrii_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_1CN2_White","BUB_Pittosporopsis_kerrii_1CN2","B","BUB_Pittosporopsis_kerrii_1CN2_White_B","BUB_Pittosporopsis_kerrii_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_2CN2_White","BUB_Pittosporopsis_kerrii_2CN2","B","BUB_Pittosporopsis_kerrii_2CN2_White_B","BUB_Pittosporopsis_kerrii_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_3CN2_White","BUB_Pittosporopsis_kerrii_3CN2","B","BUB_Pittosporopsis_kerrii_3CN2_White_B","BUB_Pittosporopsis_kerrii_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_4CN2_White","BUB_Pittosporopsis_kerrii_4CN2","B","BUB_Pittosporopsis_kerrii_4CN2_White_B","BUB_Pittosporopsis_kerrii_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP8","Pittosporopsis_kerrii","BUB","BUB_Pittosporopsis_kerrii_5CN2_White","BUB_Pittosporopsis_kerrii_5CN2","B","BUB_Pittosporopsis_kerrii_5CN2_White_B","BUB_Pittosporopsis_kerrii_5CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","Saprosma_ternata","BUB","BUB_Saprosma_ternata_1CN2_Blue","BUB_Saprosma_ternata_1CN2","B","BUB_Saprosma_ternata_1CN2_Blue_B","BUB_Saprosma_ternata_1CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","Saprosma_ternata","BUB","BUB_Saprosma_ternata_2CN2_Blue","BUB_Saprosma_ternata_2CN2","B","BUB_Saprosma_ternata_2CN2_Blue_B","BUB_Saprosma_ternata_2CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","Saprosma_ternata","BUB","BUB_Saprosma_ternata_3CN2_Blue","BUB_Saprosma_ternata_3CN2","B","BUB_Saprosma_ternata_3CN2_Blue_B","BUB_Saprosma_ternata_3CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP6","Saprosma_ternata","BUB","BUB_Saprosma_ternata_4CN2_Blue","BUB_Saprosma_ternata_4CN2","B","BUB_Saprosma_ternata_4CN2_Blue_B","BUB_Saprosma_ternata_4CN2_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
